customer_id,name,email,country,industry,acquisition_channel,plan,support_tier,signup_date,tenure_days,contract_length_months,team_size,monthly_spend_usd,logins_per_month,features_used,support_tickets_last_90d,days_since_last_login,nps_score,churned,churn_date
CUST-00889,Jesse Stevens,kimberly29@example.net,India,SaaS,Referral,Pro,Priority,2021-05-26,1316,12,,63.32,2,1,1,62,6.0,0,
CUST-00890,Lisa Lynch,fredgonzalez@example.net,India,Finance,Paid Search,Enterprise,Email,2021-12-22,1106,1,5.0,458.63,3,9,0,5,10.0,0,
CUST-00891,Joel Richard,andersonangela@example.com,UK,Retail,Social,Free,Priority,2023-11-21,407,12,1.0,0.0,7,3,1,17,7.0,0,
CUST-00892,Greg Gaines,dochoa@example.net,Canada,SaaS,Paid Search,Basic,Email,2024-06-03,212,12,25.0,31.38,12,9,1,1,8.0,0,
CUST-00893,Oscar Flores,brandicherry@example.net,Australia,,Referral,Pro,Email,2024-04-27,249,12,25.0,89.18,8,15,2,7,,0,
CUST-00894,Justin Smith,russellaaron@example.net,Canada,Retail,Paid Search,Free,None,2022-08-03,882,12,2.0,0.0,4,7,1,2,9.0,0,
CUST-00895,Lisa Holmes,turnerkimberly@example.org,US,Retail,Referral,Basic,Email,2023-09-03,486,1,2.0,30.64,12,4,0,2,10.0,0,
CUST-00896,Mrs. Brenda Hayden DDS,david72@example.net,India,SaaS,Social,Pro,None,2021-10-27,1162,24,10.0,120.83,3,17,1,1,,0,
CUST-00897,Daniel Rosario,ryangreer@example.com,Germany,SaaS,Organic,Pro,Dedicated,2022-03-04,1034,24,25.0,90.13,7,4,0,6,7.0,0,
CUST-00898,Kelsey Kaufman,qscott@example.net,US,Retail,Social,Free,Email,2024-08-01,153,12,,0.0,8,19,0,0,5.0,0,
CUST-00899,Vincent Reyes,mfisher@example.net,UK,SaaS,Paid Search,Basic,Dedicated,2021-01-19,1443,1,500.0,25.3,8,5,1,28,6.0,0,
CUST-00900,Alyssa Barker,sullivanjack@example.com,US,Other,Social,Pro,Email,2021-05-05,1337,12,,105.86,6,16,1,7,6.0,0,
CUST-00901,Sabrina Simmons,dedwards@example.com,US,SaaS,Paid Search,Basic,Email,2021-10-31,1158,12,5.0,29.76,4,3,3,21,5.0,0,
CUST-00902,Stephen Garcia,syoung@example.net,Australia,Healthcare,Paid Search,Free,Email,2021-02-08,1423,24,2.0,0.0,8,11,3,46,8.0,0,
CUST-00903,Jennifer Combs,ymiller@example.net,US,SaaS,Email,Pro,None,2021-09-22,1197,24,10.0,87.59,9,15,2,13,7.0,0,
CUST-00904,Jessica Hardy,hannah48@example.org,UK,Retail,Organic,Free,Email,2023-05-02,610,24,25.0,0.0,4,19,2,27,4.0,0,
CUST-00905,James Sullivan,lynn93@example.org,Germany,Other,Social,Pro,None,2022-09-08,846,12,5.0,104.74,20,14,2,1,,0,
CUST-00906,Christine Simmons,david70@example.net,US,SaaS,Paid Search,Free,Email,2024-07-27,158,24,25.0,0.0,5,16,0,21,,0,
CUST-00907,Tyler Edwards,amberfrancis@example.org,Brazil,Other,Paid Search,Enterprise,Email,2024-04-08,268,1,1.0,613.85,5,6,3,3,7.0,0,
CUST-00908,Eric Peterson,alanpearson@example.org,US,SaaS,Paid Search,Basic,Priority,2022-05-15,962,1,,30.16,0,5,0,7,8.0,0,
CUST-00909,Noah Robinson,samuelalvarado@example.com,UK,Finance,Referral,Basic,None,2022-01-14,1083,1,25.0,32.93,9,17,1,12,8.0,0,
CUST-00910,Tyler Todd,ojackson@example.org,UK,,Paid Search,Free,None,2022-07-09,907,24,5.0,0.0,13,16,1,28,5.0,0,
CUST-00911,Andrea Hill,devin11@example.net,US,Other,Organic,Basic,Email,2023-05-12,600,24,5.0,14.83,2,2,0,29,9.0,0,
CUST-00912,Danny Armstrong,fernandezray@example.net,US,Finance,Organic,Pro,Dedicated,2022-01-27,1070,1,1.0,88.96,5,11,1,1,2.0,0,
CUST-00913,Pamela Smith,james54@example.net,Canada,Healthcare,Organic,Enterprise,Priority,2023-07-01,550,1,25.0,574.62,12,4,1,5,7.0,0,
CUST-00914,Kimberly Grant,walkeralex@example.com,Brazil,SaaS,Email,Basic,Email,2022-08-21,864,24,25.0,20.29,7,6,1,18,,0,
CUST-00915,Miranda Munoz,christopherhanson@example.com,US,SaaS,Email,Basic,Email,2023-03-17,656,12,10.0,25.96,4,7,2,14,8.0,0,
CUST-00916,Steven Gates,owensmichael@example.net,Canada,Other,Paid Search,Pro,None,2022-09-29,825,12,1.0,84.95,0,17,0,0,4.0,0,
CUST-00917,Crystal Brown,dorisrogers@example.net,Australia,Retail,Referral,Pro,Dedicated,2022-03-06,1032,12,2.0,115.59,7,8,2,7,8.0,0,
CUST-00918,Christopher Munoz,wlawson@example.org,India,Retail,Paid Search,Basic,Priority,2024-10-16,77,12,,33.69,9,1,0,21,4.0,0,
CUST-00919,Elizabeth Wilson,maxwelljustin@example.com,UK,Education,Referral,Basic,Email,2024-01-20,347,24,2.0,28.12,9,15,2,16,9.0,0,
CUST-00920,Angela Osborne,jasonhill@example.org,UK,Retail,Social,Basic,Email,2021-07-24,1257,1,5.0,29.41,7,12,0,6,9.0,0,
CUST-00921,Christine Ochoa,jjimenez@example.net,UK,Other,Email,Pro,None,2024-06-21,194,1,2.0,87.76,6,15,0,15,,0,
CUST-00922,Isaac Crawford,jesse32@example.org,Canada,Finance,Paid Search,Free,Dedicated,2022-12-13,750,1,2.0,0.0,5,15,0,9,,0,
CUST-00923,Michelle Strickland,fgarcia@example.net,India,Finance,Social,Pro,None,2024-07-30,155,1,10.0,90.82,7,9,0,29,8.0,1,2024-09-03
CUST-00924,Amanda Moore,patrick24@example.net,US,Other,Organic,Basic,Email,2024-03-13,294,12,50.0,24.97,5,16,1,10,2.0,0,
CUST-00925,Emily Fletcher,nicole42@example.com,UK,SaaS,Email,Pro,None,2022-09-13,841,24,5.0,79.96,5,2,2,6,2.0,0,
CUST-00926,Douglas Macdonald,idaniel@example.com,India,Retail,Organic,Free,Priority,2021-02-02,1429,12,10.0,0.0,6,15,3,23,3.0,0,
CUST-00927,James Bell,lindabrown@example.com,India,Healthcare,Referral,Basic,Priority,2022-01-28,1069,24,1.0,35.89,14,15,0,0,7.0,0,
CUST-00928,Joshua Bowen,xhanson@example.com,Brazil,Retail,Referral,Basic,Priority,2023-03-02,671,24,5.0,25.64,2,7,0,27,3.0,0,
CUST-00929,Anthony Wood,nguyenanna@example.com,Australia,Finance,Referral,Pro,Email,2023-07-14,537,12,50.0,111.5,11,13,0,14,5.0,0,
CUST-00930,Ariel Collins,ualexander@example.com,UK,Other,Organic,Free,Priority,2022-01-12,1085,12,1.0,0.0,4,17,2,33,8.0,0,
CUST-00931,Terri Contreras,flong@example.org,France,Healthcare,Email,Basic,None,2021-07-23,1258,12,2.0,29.04,4,11,2,3,0.0,0,
CUST-00932,Jacob Bridges,ashley92@example.org,Canada,Retail,Organic,Basic,Email,2024-05-03,243,1,1.0,21.61,4,10,0,14,4.0,1,2024-11-07
CUST-00933,Andrea Romero,loriparrish@example.net,US,Other,Referral,Basic,None,2024-12-08,24,12,5.0,26.56,7,1,0,19,10.0,0,
CUST-00934,Jorge Strickland,cmcneil@example.com,Germany,Healthcare,Organic,Pro,Dedicated,2023-02-07,694,12,10.0,85.14,17,14,1,14,8.0,0,
CUST-00935,Robert Stone,ann18@example.org,Canada,Healthcare,Paid Search,Pro,Email,2021-09-08,1211,12,1.0,80.2,14,5,3,2,5.0,0,
CUST-00936,Christina Lloyd,hernandezsara@example.com,US,,Paid Search,Pro,Priority,2022-02-02,1064,12,1.0,95.78,12,8,0,3,0.0,0,
CUST-00937,Jackson Pace,celliott@example.net,Australia,Other,Paid Search,Basic,Priority,2021-01-27,1435,1,50.0,20.35,12,1,1,10,7.0,0,
CUST-00938,Brandon Garcia,gallagherstephanie@example.net,France,Finance,Organic,Pro,None,2024-08-27,127,12,,109.54,7,7,1,7,,0,
CUST-00939,Tina Wheeler,harringtonamy@example.org,Brazil,Education,Organic,Basic,None,2021-06-21,1290,1,5.0,41.49,15,2,1,15,10.0,0,
CUST-00940,Stephanie Horton,mhawkins@example.net,US,Education,Paid Search,Free,Email,2023-04-22,620,1,100.0,0.0,7,7,3,5,8.0,0,
CUST-00941,Christopher Hernandez,tarastuart@example.org,US,Retail,Social,Free,Email,2022-02-05,1061,12,2.0,0.0,4,7,1,23,10.0,0,
CUST-00942,Kelly Garza,melissavasquez@example.com,France,Healthcare,Social,Basic,None,2023-03-21,652,1,50.0,43.12,9,9,3,6,9.0,0,
CUST-00943,Jeffrey Harris,gmiller@example.net,US,Education,Organic,Pro,None,2023-08-10,510,24,100.0,113.04,12,4,5,0,7.0,0,
CUST-00944,Cynthia Wolf,pamela65@example.org,Canada,Retail,Paid Search,Pro,Priority,2024-04-26,250,1,2.0,110.65,4,7,0,0,8.0,0,
CUST-00945,Tammy Ramirez,nelsonrobert@example.org,Australia,Education,Organic,Pro,Dedicated,2021-10-29,1160,12,,99.46,1,18,1,12,9.0,0,
CUST-00946,Douglas Morris,rreyes@example.org,US,Other,Organic,Basic,Email,2021-01-17,1445,12,5.0,35.73,11,13,3,9,7.0,0,
CUST-00947,Ricky Lee,thomas00@example.org,Germany,Finance,Referral,Basic,Email,2021-07-19,1262,1,50.0,30.8,2,11,1,9,1.0,1,2024-08-05
CUST-00948,Taylor Foster,shepherdpatrick@example.org,Germany,Finance,Referral,Free,None,2024-08-07,147,12,2.0,0.0,8,9,0,18,,0,
CUST-00949,Andrea Rivas,ovaughan@example.org,UK,Education,Organic,Basic,Priority,2024-06-29,186,12,25.0,24.24,12,14,1,5,3.0,0,
CUST-00950,Victoria George,tyler31@example.net,Brazil,Education,Organic,Basic,Priority,2023-05-23,589,1,100.0,27.29,5,8,0,64,8.0,0,
CUST-00951,Craig Shields,wromero@example.org,India,Retail,Organic,Free,None,2023-05-27,585,1,25.0,0.0,8,14,1,34,8.0,0,
CUST-00952,Emily Hughes,mirandamiller@example.org,Canada,SaaS,Social,Free,None,2023-08-29,491,12,50.0,0.0,13,17,0,0,10.0,0,
CUST-00953,Timothy Watkins,diana47@example.com,Canada,Healthcare,Email,Basic,Priority,2021-09-14,1205,1,10.0,26.18,7,14,0,27,8.0,0,
CUST-00954,Christopher Matthews,joshua13@example.net,Germany,Finance,Organic,Pro,Email,2024-08-28,126,12,50.0,101.15,3,5,1,13,9.0,0,
CUST-00955,Mary Sanders,rebeccapatterson@example.com,Brazil,Healthcare,Organic,Enterprise,None,2022-09-04,850,12,1.0,459.01,1,10,1,8,5.0,0,
CUST-00956,Anthony Garcia,iwalker@example.com,Canada,Finance,Social,Enterprise,Email,2022-07-14,902,1,,542.44,10,6,4,10,6.0,0,
CUST-00957,Benjamin Mcguire,robertlewis@example.org,Canada,Retail,Email,Pro,Email,2023-01-28,704,12,25.0,72.67,8,10,3,22,10.0,0,
CUST-00958,Daniel Sullivan,jessicawoods@example.org,India,Finance,Paid Search,Basic,Email,2021-03-10,1393,12,5.0,28.16,9,11,2,36,8.0,1,2022-11-09
CUST-00959,Lori Flowers,smithjohn@example.net,US,SaaS,Organic,Pro,Priority,2021-08-31,1219,12,1.0,106.1,5,6,4,9,8.0,0,
CUST-00960,Samuel Collier,oliviahall@example.net,India,Finance,Organic,Pro,Priority,2023-12-14,384,1,10.0,88.46,18,10,1,2,5.0,0,
CUST-00961,Amber Griffith,lucaskelli@example.net,US,Healthcare,Referral,Free,Email,2021-05-01,1341,12,1.0,0.0,6,14,0,12,8.0,1,2022-11-24
CUST-00962,Corey Mcgrath,laura73@example.com,UK,SaaS,Paid Search,Basic,Dedicated,2023-05-31,581,1,5.0,23.76,2,3,1,0,9.0,0,
CUST-00963,Jessica Lee,jessica27@example.org,UK,Retail,Organic,Pro,Email,2021-12-25,1103,1,5.0,106.81,3,7,0,12,5.0,0,
CUST-00964,Pamela Richmond,madeline74@example.com,Brazil,Finance,Referral,Basic,Priority,2022-07-23,893,12,500.0,31.62,4,2,0,19,8.0,0,
CUST-00965,Mr. Robert White,michaelgarcia@example.org,India,Healthcare,Organic,Basic,Email,2022-02-26,1040,1,,27.0,4,7,0,5,,0,
CUST-00966,Paul Jackson,fosterjorge@example.net,Canada,SaaS,Social,Basic,Priority,2022-06-04,942,1,25.0,25.27,7,17,1,0,2.0,0,
CUST-00967,Catherine Mcdowell,rodriguezjerome@example.com,Canada,Other,Paid Search,Free,Dedicated,2023-11-16,412,1,,0.0,7,13,0,14,,0,
CUST-00968,Erin Brown,sheila52@example.net,France,Finance,Organic,Basic,None,2022-03-10,1028,1,5.0,32.06,15,9,1,4,3.0,0,
CUST-00969,Alexa Stewart,obrientimothy@example.org,Brazil,Other,Referral,Basic,Dedicated,2023-04-07,635,1,5.0,28.87,7,13,1,3,5.0,0,
CUST-00970,Joseph Fernandez,carlos80@example.org,Germany,Healthcare,Paid Search,Free,Priority,2022-11-27,766,1,10.0,0.0,12,15,3,14,9.0,0,
CUST-00971,Daniel Cook,courtneymanning@example.com,UK,,Email,Free,Priority,2023-08-27,493,1,25.0,0.0,14,13,0,41,8.0,0,
CUST-00972,Joseph Johnson,michael92@example.net,US,Other,Paid Search,Pro,None,2024-09-29,94,12,25.0,78.0,8,17,1,16,,0,
CUST-00973,Terri Rivera,bridgessuzanne@example.net,Australia,Healthcare,Organic,Basic,Priority,2023-12-06,392,1,25.0,27.28,5,8,1,8,10.0,0,
CUST-00974,Tracy Hernandez,sean45@example.org,Australia,Finance,Referral,Basic,Priority,2021-11-10,1148,12,5.0,18.57,17,9,3,11,4.0,0,
CUST-00975,Kevin Martin,randallcamacho@example.net,UK,Retail,Organic,Basic,Email,2021-02-15,1416,1,10.0,33.87,8,9,3,1,,0,
CUST-00976,Brian Cook,kmathis@example.com,US,Healthcare,Email,Enterprise,Dedicated,2022-01-18,1079,12,5.0,495.18,5,8,1,20,8.0,0,
CUST-00977,Brenda Todd,tcarney@example.com,India,SaaS,Paid Search,Basic,None,2023-05-19,593,1,1.0,25.13,7,16,1,11,6.0,0,
CUST-00978,Clayton Higgins,martinmichael@example.com,US,SaaS,Paid Search,Basic,None,2021-03-17,1386,24,50.0,38.49,11,7,3,40,3.0,0,
CUST-00979,Keith Simmons,jared18@example.org,Canada,SaaS,Organic,Pro,Email,2022-12-26,737,12,50.0,115.09,14,17,0,46,5.0,0,
CUST-00980,Joshua Tucker,kimberly44@example.org,Brazil,SaaS,Paid Search,Pro,Email,2023-05-22,590,1,2.0,120.43,3,7,3,5,4.0,0,
CUST-00981,Bruce Lane,cherylhansen@example.org,UK,Other,Social,Free,Email,2022-05-03,974,1,50.0,0.0,7,6,1,53,8.0,1,2023-03-16
CUST-00982,Patrick Johnson,morenohannah@example.org,US,Retail,Social,Pro,None,2024-01-31,336,12,25.0,103.27,11,5,1,37,6.0,0,
CUST-00983,Jenny Washington,linda92@example.org,Canada,,Organic,Basic,Dedicated,2021-06-05,1306,24,5.0,30.97,13,17,2,12,5.0,0,
CUST-00984,Benjamin James MD,deanna06@example.net,India,Education,Organic,Basic,None,2021-04-20,1352,12,2.0,26.87,12,8,1,4,,0,
CUST-00985,Mr. Robert Cortez,vincentmayer@example.org,Germany,Finance,Social,Free,None,2023-11-30,398,12,,0.0,1,1,0,16,5.0,0,
CUST-00986,Eric Brown,kristin44@example.com,Brazil,SaaS,Email,Free,None,2022-12-25,738,1,10.0,0.0,10,16,2,3,7.0,0,
CUST-00987,Charles Figueroa,jamesrodriguez@example.org,US,Finance,Organic,Pro,Email,2023-10-03,456,1,5.0,125.17,7,17,1,11,,0,
CUST-00988,Kevin Roberts,lancesnyder@example.org,Germany,Finance,Paid Search,Basic,Dedicated,2022-09-27,827,1,10.0,19.48,6,3,0,0,8.0,0,
CUST-00989,Amanda Miller,rbarrett@example.net,Canada,Finance,Paid Search,Basic,Priority,2021-12-26,1102,1,,26.83,4,13,1,11,8.0,0,
CUST-00990,Judith Garcia,vincent51@example.org,India,Education,Social,Pro,Priority,2024-04-10,266,1,5.0,115.3,6,8,1,36,,0,
CUST-00991,Benjamin Martinez,cassandra23@example.net,US,Other,Organic,Pro,None,2024-03-13,294,1,10.0,104.0,10,16,1,3,,0,
CUST-00992,Cynthia Lyons,cherylrogers@example.org,India,Finance,Organic,Free,Email,2023-10-12,447,12,5.0,0.0,7,7,0,18,,0,
CUST-00993,Victor Mcdowell III,makayla34@example.com,France,,Social,Pro,Email,2022-02-02,1064,12,,91.51,15,15,1,4,3.0,0,
CUST-00994,Kimberly Williams,nathan89@example.net,UK,Finance,Organic,Free,Email,2023-05-12,600,1,50.0,0.0,5,2,0,14,4.0,1,2024-10-22
CUST-00995,Julie Jones,brian75@example.com,US,SaaS,Paid Search,Pro,None,2022-06-12,934,24,500.0,86.89,17,2,2,14,2.0,0,
CUST-00996,Luis Robinson,michele86@example.com,India,,Paid Search,Pro,Priority,2021-05-14,1328,1,,95.65,3,10,1,2,7.0,0,
CUST-00997,Connie Silva,vmoore@example.org,US,SaaS,Paid Search,Enterprise,Email,2024-09-01,122,1,50.0,528.81,11,5,1,10,7.0,0,
CUST-00998,Amy Lee,yporter@example.com,UK,Retail,Paid Search,Free,Priority,2021-07-19,1262,12,50.0,0.0,3,4,2,23,9.0,0,
CUST-00999,James Smith,melissajones@example.com,US,Education,Paid Search,Free,Email,2024-10-19,74,12,2.0,0.0,8,15,3,5,6.0,0,
CUST-01000,Laurie Anderson,tstout@example.org,India,Finance,Organic,Basic,None,2022-10-14,810,24,100.0,29.22,3,13,1,14,7.0,0,
