customer_id,name,email,country,industry,acquisition_channel,plan,support_tier,signup_date,tenure_days,contract_length_months,team_size,monthly_spend_usd,logins_per_month,features_used,support_tickets_last_90d,days_since_last_login,nps_score,churned,churn_date,nps_missing,tenure_months,is_annual_contract,engagement_score
cust-00830,robert byrd,karenmcbride@example.net,us,healthcare,organic,basic,email,2022-10-23,801,12,1.0,28.87,10,19,0,18,7.0,0,,0,26.7,1,59.17
cust-00831,bianca jordan,matthew60@example.com,germany,education,paid search,enterprise,dedicated,2021-11-24,1134,1,25.0,576.8,6,6,1,14,7.0,0,,0,37.8,0,33.0
cust-00832,rick potter,hayesjocelyn@example.com,canada,finance,social,pro,email,2022-10-23,801,1,10.0,121.07,9,8,0,0,8.0,0,,0,26.7,0,43.0
cust-00833,ashley braun,bryan45@example.net,us,finance,social,basic,priority,2021-07-25,1256,12,2.0,29.16,8,6,1,10,1.0,0,,0,41.9,1,24.33
cust-00834,timothy johnson,xolson@example.net,us,saas,paid search,pro,email,2021-09-15,1204,12,5.0,109.61,12,3,1,5,7.0,0,,0,40.1,1,38.5
cust-00835,james johnson,mcastaneda@example.net,uk,healthcare,paid search,pro,priority,2022-12-29,734,12,5.0,121.13,11,5,1,2,7.0,0,,0,24.5,1,39.83
cust-00836,ray johnson,joshua49@example.org,india,saas,paid search,pro,email,2022-09-04,850,1,5.0,96.1,9,9,2,14,5.0,0,,0,28.3,0,38.5
cust-00837,terry delacruz,burtonkristen@example.com,brazil,retail,email,free,priority,2024-08-28,126,1,1.0,0.0,11,16,0,3,10.0,0,,0,4.2,0,62.33
cust-00838,angela nguyen,kathleen25@example.net,us,healthcare,organic,basic,email,2022-06-14,932,12,25.0,24.01,6,16,1,29,5.0,0,,0,31.1,1,44.0
cust-00839,john morales,xhensley@example.net,australia,saas,email,enterprise,email,2023-04-28,614,1,1.0,412.14,15,9,1,4,5.0,0,,0,20.5,0,48.5
cust-00840,kimberly jackson,edward91@example.org,uk,retail,referral,free,email,2023-07-13,538,12,5.0,0.0,7,18,3,9,5.0,0,,0,17.9,1,48.67
cust-00841,wayne king,roachjames@example.net,uk,other,paid search,basic,email,2021-01-20,1442,12,5.0,27.28,10,13,3,21,7.0,0,,0,48.1,1,50.17
cust-00842,corey fields jr.,tara71@example.org,australia,other,organic,basic,,2023-08-27,493,12,5.0,27.13,2,11,2,6,6.0,0,,0,16.4,1,31.83
cust-00843,emily wheeler,channathan@example.com,india,retail,paid search,basic,,2021-09-17,1202,1,50.0,24.1,7,10,3,21,7.0,0,,0,40.1,0,40.67
cust-00844,molly roberts,dianapierce@example.com,brazil,saas,paid search,pro,,2024-11-04,58,24,5.0,116.34,13,10,4,15,8.0,0,,0,1.9,1,52.67
cust-00845,charles everett,jennybrown@example.com,france,saas,organic,enterprise,priority,2021-08-06,1244,12,1.0,326.77,10,6,0,30,9.0,0,,0,41.5,1,43.67
cust-00846,tina mccarthy,leeamber@example.org,uk,retail,referral,free,,2022-08-29,856,12,5.0,0.0,8,16,1,4,4.0,0,,0,28.5,1,45.33
cust-00847,christina mercado,frankmichelle@example.org,australia,other,email,free,,2021-05-05,1337,12,25.0,0.0,12,12,1,1,0.0,0,,0,44.6,1,38.0
cust-00848,mitchell aguilar,cjames@example.net,us,saas,referral,free,priority,2024-12-26,6,1,2.0,0.0,12,4,0,6,10.0,0,,0,0.2,0,46.0
cust-00849,george richardson,murphyelijah@example.net,france,unknown,referral,pro,email,2023-01-04,728,1,10.0,94.68,8,5,1,18,0.0,0,,0,24.3,0,20.83
cust-00850,steven green,zimmermanhenry@example.com,uk,saas,organic,pro,email,2023-05-20,592,24,500.0,102.68,9,2,0,7,7.0,0,,0,19.7,1,32.0
cust-00851,jennifer maynard,eclark@example.org,canada,other,paid search,basic,,2021-04-08,1364,1,10.0,37.22,11,19,0,3,9.0,0,,0,45.5,0,64.83
cust-00852,vanessa osborne,gracerodriguez@example.com,us,retail,organic,pro,dedicated,2023-12-31,367,12,1.0,75.85,3,1,2,0,10.0,0,,0,12.2,1,26.5
cust-00853,elaine collins,hannahmoody@example.org,us,education,referral,pro,priority,2021-11-03,1155,12,25.0,122.91,6,4,0,4,6.0,0,,0,38.5,1,28.0
cust-00854,robert kent,johnny48@example.net,india,retail,email,pro,priority,2024-08-04,150,1,100.0,100.55,12,12,1,14,4.0,0,,0,5.0,0,46.0
cust-00855,gregory hardy,jeffrey27@example.org,us,finance,referral,enterprise,email,2021-10-27,1162,12,10.0,415.86,7,2,2,1,8.0,0,,0,38.7,1,30.67
cust-00856,michelle rocha,debbiemyers@example.com,germany,saas,organic,basic,priority,2021-10-06,1183,24,5.0,15.3,9,12,1,5,8.0,0,,0,39.4,1,49.0
cust-00857,wendy gonzalez,ericjohnson@example.org,us,saas,paid search,pro,,2021-02-23,1408,1,100.0,85.8,0,16,2,0,3.0,0,,0,46.9,0,30.0
cust-00858,jennifer brown,bryan93@example.net,us,other,referral,basic,,2022-11-21,772,12,100.0,36.7,10,2,1,15,9.0,0,,0,25.7,1,37.67
cust-00859,gordon moran jr.,hbarton@example.org,us,other,paid search,pro,,2023-04-05,637,12,100.0,95.76,6,17,1,25,4.0,0,,0,21.2,1,43.5
cust-00860,michelle kim,emmathomas@example.net,us,other,social,pro,email,2021-04-06,1366,12,5.0,81.33,7,2,2,10,7.0,0,,0,45.5,1,28.67
cust-00861,scott diaz,christopherhayden@example.com,india,finance,social,pro,email,2024-02-07,329,1,5.0,121.05,5,4,0,0,9.0,0,,0,11.0,0,32.33
cust-00862,molly nguyen,patrickmoore@example.net,us,education,referral,pro,email,2022-10-24,800,12,10.0,89.67,5,6,1,2,4.0,0,,0,26.7,1,25.33
cust-00863,lance sanchez,greennicole@example.com,brazil,saas,paid search,free,,2023-02-05,696,24,1.0,0.0,6,7,0,6,5.0,0,,0,23.2,1,30.5
cust-00864,thomas owens,susan88@example.net,france,unknown,organic,basic,email,2022-10-06,818,1,5.0,20.29,16,15,0,10,1.0,0,,0,27.3,0,51.17
cust-00865,tyler smith,znash@example.net,uk,retail,organic,enterprise,priority,2022-08-09,876,12,25.0,373.16,7,12,3,8,3.0,0,,0,29.2,1,35.67
cust-00866,joe spencer,karenmiller@example.com,france,finance,paid search,enterprise,email,2023-03-29,644,24,50.0,414.8,7,5,1,29,3.0,0,,0,21.5,1,25.17
cust-00867,eric davis,bradleydiana@example.org,germany,retail,paid search,free,priority,2021-08-15,1235,12,50.0,0.0,10,14,0,33,4.0,0,,0,41.2,1,45.67
cust-00868,jennifer martin,kevinbrown@example.org,australia,saas,referral,free,,2021-09-23,1196,12,1.0,0.0,8,16,3,1,5.0,0,,0,39.9,1,47.33
cust-00869,sarah hawkins,djones@example.org,us,unknown,referral,free,priority,2024-06-12,203,24,5.0,0.0,6,11,2,1,9.0,0,,0,6.8,1,44.5
cust-00870,william jacobson,markdorsey@example.net,uk,education,organic,pro,email,2024-10-13,80,1,5.0,99.88,4,12,0,5,10.0,0,,0,2.7,0,44.67
cust-00871,jocelyn miller,jessicasalazar@example.com,india,retail,paid search,pro,,2022-06-30,916,12,5.0,112.69,6,19,1,6,7.0,0,,0,30.5,1,52.5
cust-00872,cindy johnson,dixonjason@example.org,brazil,saas,organic,free,,2022-01-31,1066,12,1.0,0.0,2,17,1,10,7.0,0,,0,35.5,1,42.83
cust-00873,james swanson,michael96@example.net,india,saas,organic,basic,email,2023-07-30,521,1,25.0,31.09,16,7,2,17,7.0,0,,0,17.4,0,51.17
cust-00874,eric fritz,nguyenvalerie@example.com,uk,retail,social,pro,priority,2022-08-20,865,12,10.0,73.48,9,9,0,1,8.0,0,,0,28.8,1,44.5
cust-00875,anna wilcox,steven50@example.com,australia,retail,organic,pro,email,2021-02-07,1424,1,50.0,86.85,1,14,1,19,8.0,0,,0,47.5,0,38.67
cust-00876,cynthia phillips,charlespage@example.org,germany,finance,paid search,basic,email,2021-08-16,1234,1,5.0,27.11,2,12,2,11,7.0,0,,0,41.1,0,35.33
cust-00877,donna burns,cooperchristopher@example.com,germany,finance,organic,basic,priority,2023-11-12,416,1,5.0,33.49,23,15,2,47,0.0,0,,0,13.9,0,60.83
cust-00878,tammy ruiz,xscott@example.org,us,finance,social,basic,priority,2023-08-21,499,1,100.0,29.19,16,12,2,12,8.0,1,2024-08-28,0,16.6,0,60.67
cust-00879,steven whitney,sandrawilson@example.com,france,retail,referral,basic,email,2021-02-09,1422,1,5.0,32.3,6,13,2,15,7.0,0,,0,47.4,0,43.5
cust-00880,stacy meyer,gonzalezamanda@example.net,us,education,organic,basic,email,2021-11-21,1137,12,1.0,37.83,14,9,2,2,9.0,0,,0,37.9,1,54.83
cust-00881,priscilla mason,alyssa99@example.org,uk,saas,paid search,pro,,2021-12-04,1124,1,1.0,80.61,8,7,0,17,7.0,0,,0,37.5,0,37.83
cust-00882,katie malone,mzavala@example.org,india,healthcare,referral,pro,email,2023-09-08,481,12,25.0,131.95,13,1,1,0,7.0,0,,0,16.0,1,37.17
cust-00883,keith white,colemanmichael@example.org,us,education,email,pro,email,2021-01-29,1433,12,2.0,110.51,7,10,2,12,8.0,0,,0,47.8,1,42.67
cust-00884,bradley thompson,destinydavila@example.com,us,saas,organic,pro,dedicated,2021-06-01,1310,1,10.0,98.97,12,6,0,0,9.0,0,,0,43.7,0,47.0
cust-00885,jessica walker,rodney91@example.com,us,saas,social,free,email,2024-03-13,294,24,10.0,0.0,3,15,1,1,5.0,0,,0,9.8,1,37.5
cust-00886,kenneth jones,brandon22@example.org,brazil,other,email,basic,email,2021-09-18,1201,24,5.0,27.37,6,15,0,1,2.0,0,,0,40.0,1,36.5
cust-00887,kevin garza,ejones@example.org,germany,retail,email,free,email,2023-08-12,508,1,5.0,0.0,12,9,3,0,6.0,0,,0,16.9,0,45.5
cust-00888,timothy anderson dvm,uortega@example.net,uk,finance,referral,free,dedicated,2021-12-14,1114,24,25.0,0.0,5,13,2,4,4.0,0,,0,37.1,1,35.83
cust-00889,jesse stevens,kimberly29@example.net,india,saas,referral,pro,priority,2021-05-26,1316,12,5.0,63.32,2,1,1,62,6.0,0,,0,43.9,1,16.83
cust-00890,lisa lynch,fredgonzalez@example.net,india,finance,paid search,enterprise,email,2021-12-22,1106,1,5.0,458.63,3,9,0,5,10.0,0,,0,36.9,0,38.5
cust-00891,joel richard,andersonangela@example.com,uk,retail,social,free,priority,2023-11-21,407,12,1.0,0.0,7,3,1,17,7.0,0,,0,13.6,1,30.17
cust-00892,greg gaines,dochoa@example.net,canada,saas,paid search,basic,email,2024-06-03,212,12,25.0,31.38,12,9,1,1,8.0,0,,0,7.1,1,49.5
cust-00893,oscar flores,brandicherry@example.net,australia,unknown,referral,pro,email,2024-04-27,249,12,25.0,89.18,8,15,2,7,7.0,0,,0,8.3,1,49.83
cust-00894,justin smith,russellaaron@example.net,canada,retail,paid search,free,,2022-08-03,882,12,2.0,0.0,4,7,1,2,9.0,0,,0,29.4,1,35.17
cust-00895,lisa holmes,turnerkimberly@example.org,us,retail,referral,basic,email,2023-09-03,486,1,2.0,30.64,12,4,0,2,10.0,0,,0,16.2,0,46.0
cust-00896,mrs. brenda hayden dds,david72@example.net,india,saas,social,pro,,2021-10-27,1162,24,10.0,120.83,3,17,1,1,7.0,0,,0,38.7,1,44.5
cust-00897,daniel rosario,ryangreer@example.com,germany,saas,organic,pro,dedicated,2022-03-04,1034,24,25.0,90.13,7,4,0,6,7.0,0,,0,34.5,1,31.67
cust-00898,kelsey kaufman,qscott@example.net,us,retail,social,free,email,2024-08-01,153,12,5.0,0.0,8,19,0,0,5.0,0,,0,5.1,1,51.83
cust-00899,vincent reyes,mfisher@example.net,uk,saas,paid search,basic,dedicated,2021-01-19,1443,1,500.0,25.3,8,5,1,28,6.0,0,,0,48.1,0,32.83
cust-00900,alyssa barker,sullivanjack@example.com,us,other,social,pro,email,2021-05-05,1337,12,5.0,105.86,6,16,1,7,6.0,0,,0,44.6,1,46.0
cust-00901,sabrina simmons,dedwards@example.com,us,saas,paid search,basic,email,2021-10-31,1158,12,5.0,29.76,4,3,3,21,5.0,0,,0,38.6,1,21.17
cust-00902,stephen garcia,syoung@example.net,australia,healthcare,paid search,free,email,2021-02-08,1423,24,2.0,0.0,8,11,3,46,8.0,0,,0,47.4,1,45.83
cust-00903,jennifer combs,ymiller@example.net,us,saas,email,pro,,2021-09-22,1197,24,10.0,87.59,9,15,2,13,7.0,0,,0,39.9,1,51.5
cust-00904,jessica hardy,hannah48@example.org,uk,retail,organic,free,email,2023-05-02,610,24,25.0,0.0,4,19,2,27,4.0,0,,0,20.3,1,43.17
cust-00905,james sullivan,lynn93@example.org,germany,other,social,pro,,2022-09-08,846,12,5.0,104.74,20,14,2,1,7.0,0,,0,28.2,1,68.33
cust-00906,christine simmons,david70@example.net,us,saas,paid search,free,email,2024-07-27,158,24,25.0,0.0,5,16,0,21,7.0,0,,0,5.3,1,46.33
cust-00907,tyler edwards,amberfrancis@example.org,brazil,other,paid search,enterprise,email,2024-04-08,268,1,1.0,613.85,5,6,3,3,7.0,0,,0,8.9,0,31.33
cust-00908,eric peterson,alanpearson@example.org,us,saas,paid search,basic,priority,2022-05-15,962,1,5.0,30.16,0,5,0,7,8.0,0,,0,32.1,0,23.5
cust-00909,noah robinson,samuelalvarado@example.com,uk,finance,referral,basic,,2022-01-14,1083,1,25.0,32.93,9,17,1,12,8.0,0,,0,36.1,0,56.5
cust-00910,tyler todd,ojackson@example.org,uk,unknown,paid search,free,,2022-07-09,907,24,5.0,0.0,13,16,1,28,5.0,0,,0,30.2,1,55.67
cust-00911,andrea hill,devin11@example.net,us,other,organic,basic,email,2023-05-12,600,24,5.0,14.83,2,2,0,29,9.0,0,,0,20.0,1,24.33
cust-00912,danny armstrong,fernandezray@example.net,us,finance,organic,pro,dedicated,2022-01-27,1070,1,1.0,88.96,5,11,1,1,2.0,0,,0,35.7,0,28.83
cust-00913,pamela smith,james54@example.net,canada,healthcare,organic,enterprise,priority,2023-07-01,550,1,25.0,574.62,12,4,1,5,7.0,0,,0,18.3,0,40.0
cust-00914,kimberly grant,walkeralex@example.com,brazil,saas,email,basic,email,2022-08-21,864,24,25.0,20.29,7,6,1,18,7.0,0,,0,28.8,1,34.67
cust-00915,miranda munoz,christopherhanson@example.com,us,saas,email,basic,email,2023-03-17,656,12,10.0,25.96,4,7,2,14,8.0,0,,0,21.9,1,33.17
cust-00916,steven gates,owensmichael@example.net,canada,other,paid search,pro,,2022-09-29,825,12,1.0,84.95,0,17,0,0,4.0,0,,0,27.5,1,33.5
cust-00917,crystal brown,dorisrogers@example.net,australia,retail,referral,pro,dedicated,2022-03-06,1032,12,2.0,115.59,7,8,2,7,8.0,0,,0,34.4,1,39.67
cust-00918,christopher munoz,wlawson@example.org,india,retail,paid search,basic,priority,2024-10-16,77,12,5.0,33.69,9,1,0,21,4.0,0,,0,2.6,1,24.5
cust-00919,elizabeth wilson,maxwelljustin@example.com,uk,education,referral,basic,email,2024-01-20,347,24,2.0,28.12,9,15,2,16,9.0,0,,0,11.6,1,55.5
cust-00920,angela osborne,jasonhill@example.org,uk,retail,social,basic,email,2021-07-24,1257,1,5.0,29.41,7,12,0,6,9.0,0,,0,41.9,0,47.67
cust-00921,christine ochoa,jjimenez@example.net,uk,other,email,pro,,2024-06-21,194,1,2.0,87.76,6,15,0,15,7.0,0,,0,6.5,0,46.5
cust-00922,isaac crawford,jesse32@example.org,canada,finance,paid search,free,dedicated,2022-12-13,750,1,2.0,0.0,5,15,0,9,7.0,0,,0,25.0,0,44.83
cust-00923,michelle strickland,fgarcia@example.net,india,finance,social,pro,,2024-07-30,155,1,10.0,90.82,7,9,0,29,8.0,1,2024-09-03,0,5.2,0,41.17
cust-00924,amanda moore,patrick24@example.net,us,other,organic,basic,email,2024-03-13,294,12,50.0,24.97,5,16,1,10,2.0,0,,0,9.8,1,36.33
cust-00925,emily fletcher,nicole42@example.com,uk,saas,email,pro,,2022-09-13,841,24,5.0,79.96,5,2,2,6,2.0,0,,0,28.0,1,15.33
cust-00926,douglas macdonald,idaniel@example.com,india,retail,organic,free,priority,2021-02-02,1429,12,10.0,0.0,6,15,3,23,3.0,0,,0,47.6,1,38.5
cust-00927,james bell,lindabrown@example.com,india,healthcare,referral,basic,priority,2022-01-28,1069,24,1.0,35.89,14,15,0,0,7.0,0,,0,35.6,1,59.83
cust-00928,joshua bowen,xhanson@example.com,brazil,retail,referral,basic,priority,2023-03-02,671,24,5.0,25.64,2,7,0,27,3.0,0,,0,22.4,1,19.83
cust-00929,anthony wood,nguyenanna@example.com,australia,finance,referral,pro,email,2023-07-14,537,12,50.0,111.5,11,13,0,14,5.0,0,,0,17.9,1,47.83
cust-00930,ariel collins,ualexander@example.com,uk,other,organic,free,priority,2022-01-12,1085,12,1.0,0.0,4,17,2,33,8.0,0,,0,36.2,1,48.17
cust-00931,terri contreras,flong@example.org,france,healthcare,email,basic,,2021-07-23,1258,12,2.0,29.04,4,11,2,3,0.0,0,,0,41.9,1,23.17
cust-00932,jacob bridges,ashley92@example.org,canada,retail,organic,basic,email,2024-05-03,243,1,1.0,21.61,4,10,0,14,4.0,1,2024-11-07,0,8.1,0,29.67
cust-00933,andrea romero,loriparrish@example.net,us,other,referral,basic,,2024-12-08,24,12,5.0,26.56,7,1,0,19,10.0,0,,0,0.8,1,33.17
cust-00934,jorge strickland,cmcneil@example.com,germany,healthcare,organic,pro,dedicated,2023-02-07,694,12,10.0,85.14,17,14,1,14,8.0,0,,0,23.1,1,65.33
cust-00935,robert stone,ann18@example.org,canada,healthcare,paid search,pro,email,2021-09-08,1211,12,1.0,80.2,14,5,3,2,5.0,0,,0,40.4,1,40.83
cust-00936,christina lloyd,hernandezsara@example.com,us,unknown,paid search,pro,priority,2022-02-02,1064,12,1.0,95.78,12,8,0,3,0.0,0,,0,35.5,1,32.0
cust-00937,jackson pace,celliott@example.net,australia,other,paid search,basic,priority,2021-01-27,1435,1,50.0,20.35,12,1,1,10,7.0,0,,0,47.8,0,35.5
cust-00938,brandon garcia,gallagherstephanie@example.net,france,finance,organic,pro,,2024-08-27,127,12,5.0,109.54,7,7,1,7,7.0,0,,0,4.2,1,36.17
cust-00939,tina wheeler,harringtonamy@example.org,brazil,education,organic,basic,,2021-06-21,1290,1,5.0,41.49,15,2,1,15,10.0,0,,0,43.0,0,48.0
cust-00940,stephanie horton,mhawkins@example.net,us,education,paid search,free,email,2023-04-22,620,1,100.0,0.0,7,7,3,5,8.0,0,,0,20.7,0,38.17
cust-00941,christopher hernandez,tarastuart@example.org,us,retail,social,free,email,2022-02-05,1061,12,2.0,0.0,4,7,1,23,10.0,0,,0,35.4,1,37.17
cust-00942,kelly garza,melissavasquez@example.com,france,healthcare,social,basic,,2023-03-21,652,1,50.0,43.12,9,9,3,6,9.0,0,,0,21.7,0,46.5
cust-00943,jeffrey harris,gmiller@example.net,us,education,organic,pro,,2023-08-10,510,24,100.0,113.04,12,4,5,0,7.0,0,,0,17.0,1,40.0
cust-00944,cynthia wolf,pamela65@example.org,canada,retail,paid search,pro,priority,2024-04-26,250,1,2.0,110.65,4,7,0,0,8.0,0,,0,8.3,0,33.17
cust-00945,tammy ramirez,nelsonrobert@example.org,australia,education,organic,pro,dedicated,2021-10-29,1160,12,5.0,99.46,1,18,1,12,9.0,0,,0,38.7,1,46.67
cust-00946,douglas morris,rreyes@example.org,us,other,organic,basic,email,2021-01-17,1445,12,5.0,35.73,11,13,3,9,7.0,0,,0,48.2,1,51.83
cust-00947,ricky lee,thomas00@example.org,germany,finance,referral,basic,email,2021-07-19,1262,1,50.0,30.8,2,11,1,9,1.0,1,2024-08-05,0,42.1,0,21.83
cust-00948,taylor foster,shepherdpatrick@example.org,germany,finance,referral,free,,2024-08-07,147,12,2.0,0.0,8,9,0,18,7.0,0,,0,4.9,1,40.83
cust-00949,andrea rivas,ovaughan@example.org,uk,education,organic,basic,priority,2024-06-29,186,12,25.0,24.24,12,14,1,5,3.0,0,,0,6.2,1,47.0
cust-00950,victoria george,tyler31@example.net,brazil,education,organic,basic,priority,2023-05-23,589,1,100.0,27.29,5,8,0,64,8.0,0,,0,19.6,0,36.33
cust-00951,craig shields,wromero@example.org,india,retail,organic,free,,2023-05-27,585,1,25.0,0.0,8,14,1,34,8.0,0,,0,19.5,0,50.33
cust-00952,emily hughes,mirandamiller@example.org,canada,saas,social,free,,2023-08-29,491,12,50.0,0.0,13,17,0,0,10.0,0,,0,16.4,1,67.17
cust-00953,timothy watkins,diana47@example.com,canada,healthcare,email,basic,priority,2021-09-14,1205,1,10.0,26.18,7,14,0,27,8.0,0,,0,40.2,0,48.67
cust-00954,christopher matthews,joshua13@example.net,germany,finance,organic,pro,email,2024-08-28,126,12,50.0,101.15,3,5,1,13,9.0,0,,0,4.2,1,30.5
cust-00955,mary sanders,rebeccapatterson@example.com,brazil,healthcare,organic,enterprise,,2022-09-04,850,12,1.0,459.01,1,10,1,8,5.0,0,,0,28.3,1,26.67
cust-00956,anthony garcia,iwalker@example.com,canada,finance,social,enterprise,email,2022-07-14,902,1,5.0,542.44,10,6,4,10,6.0,0,,0,30.1,0,37.67
cust-00957,benjamin mcguire,robertlewis@example.org,canada,retail,email,pro,email,2023-01-28,704,12,25.0,72.67,8,10,3,22,10.0,0,,0,23.5,1,48.33
cust-00958,daniel sullivan,jessicawoods@example.org,india,finance,paid search,basic,email,2021-03-10,1393,12,5.0,28.16,9,11,2,36,8.0,1,2022-11-09,0,46.4,1,47.5
cust-00959,lori flowers,smithjohn@example.net,us,saas,organic,pro,priority,2021-08-31,1219,12,1.0,106.1,5,6,4,9,8.0,0,,0,40.6,1,33.33
cust-00960,samuel collier,oliviahall@example.net,india,finance,organic,pro,priority,2023-12-14,384,1,10.0,88.46,18,10,1,2,5.0,0,,0,12.8,0,55.0
cust-00961,amber griffith,lucaskelli@example.net,us,healthcare,referral,free,email,2021-05-01,1341,12,1.0,0.0,6,14,0,12,8.0,1,2022-11-24,0,44.7,1,47.0
cust-00962,corey mcgrath,laura73@example.com,uk,saas,paid search,basic,dedicated,2023-05-31,581,1,5.0,23.76,2,3,1,0,9.0,0,,0,19.4,0,25.83
cust-00963,jessica lee,jessica27@example.org,uk,retail,organic,pro,email,2021-12-25,1103,1,5.0,106.81,3,7,0,12,5.0,0,,0,36.8,0,25.5
cust-00964,pamela richmond,madeline74@example.com,brazil,finance,referral,basic,priority,2022-07-23,893,12,500.0,31.62,4,2,0,19,8.0,0,,0,29.8,1,25.67
cust-00965,mr. robert white,michaelgarcia@example.org,india,healthcare,organic,basic,email,2022-02-26,1040,1,5.0,27.0,4,7,0,5,7.0,0,,0,34.7,0,31.17
cust-00966,paul jackson,fosterjorge@example.net,canada,saas,social,basic,priority,2022-06-04,942,1,25.0,25.27,7,17,1,0,2.0,0,,0,31.4,0,41.17
cust-00967,catherine mcdowell,rodriguezjerome@example.com,canada,other,paid search,free,dedicated,2023-11-16,412,1,5.0,0.0,7,13,0,14,7.0,0,,0,13.7,0,45.17
cust-00968,erin brown,sheila52@example.net,france,finance,organic,basic,,2022-03-10,1028,1,5.0,32.06,15,9,1,4,3.0,0,,0,34.3,0,44.5
cust-00969,alexa stewart,obrientimothy@example.org,brazil,other,referral,basic,dedicated,2023-04-07,635,1,5.0,28.87,7,13,1,3,5.0,0,,0,21.2,0,41.17
cust-00970,joseph fernandez,carlos80@example.org,germany,healthcare,paid search,free,priority,2022-11-27,766,1,10.0,0.0,12,15,3,14,9.0,0,,0,25.5,0,60.5
cust-00971,daniel cook,courtneymanning@example.com,uk,unknown,email,free,priority,2023-08-27,493,1,25.0,0.0,14,13,0,41,8.0,0,,0,16.4,0,58.83
cust-00972,joseph johnson,michael92@example.net,us,other,paid search,pro,,2024-09-29,94,12,25.0,78.0,8,17,1,16,7.0,0,,0,3.1,1,52.83
cust-00973,terri rivera,bridgessuzanne@example.net,australia,healthcare,organic,basic,priority,2023-12-06,392,1,25.0,27.28,5,8,1,8,10.0,0,,0,13.1,0,40.33
cust-00974,tracy hernandez,sean45@example.org,australia,finance,referral,basic,priority,2021-11-10,1148,12,5.0,18.57,17,9,3,11,4.0,0,,0,38.3,1,49.83
cust-00975,kevin martin,randallcamacho@example.net,uk,retail,organic,basic,email,2021-02-15,1416,1,10.0,33.87,8,9,3,1,7.0,0,,0,47.2,0,40.83
cust-00976,brian cook,kmathis@example.com,us,healthcare,email,enterprise,dedicated,2022-01-18,1079,12,5.0,495.18,5,8,1,20,8.0,0,,0,36.0,1,36.33
cust-00977,brenda todd,tcarney@example.com,india,saas,paid search,basic,,2023-05-19,593,1,1.0,25.13,7,16,1,11,6.0,0,,0,19.8,0,47.67
cust-00978,clayton higgins,martinmichael@example.com,us,saas,paid search,basic,,2021-03-17,1386,24,50.0,38.49,11,7,3,40,3.0,0,,0,46.2,1,34.83
cust-00979,keith simmons,jared18@example.org,canada,saas,organic,pro,email,2022-12-26,737,12,50.0,115.09,14,17,0,46,5.0,0,,0,24.6,1,58.83
cust-00980,joshua tucker,kimberly44@example.org,brazil,saas,paid search,pro,email,2023-05-22,590,1,2.0,120.43,3,7,3,5,4.0,0,,0,19.7,0,23.5
cust-00981,bruce lane,cherylhansen@example.org,uk,other,social,free,email,2022-05-03,974,1,50.0,0.0,7,6,1,53,8.0,1,2023-03-16,0,32.5,0,36.67
cust-00982,patrick johnson,morenohannah@example.org,us,retail,social,pro,,2024-01-31,336,12,25.0,103.27,11,5,1,37,6.0,0,,0,11.2,1,37.83
cust-00983,jenny washington,linda92@example.org,canada,unknown,organic,basic,dedicated,2021-06-05,1306,24,5.0,30.97,13,17,2,12,5.0,0,,0,43.5,1,57.17
cust-00984,benjamin james md,deanna06@example.net,india,education,organic,basic,,2021-04-20,1352,12,2.0,26.87,12,8,1,4,7.0,0,,0,45.1,1,46.0
cust-00985,mr. robert cortez,vincentmayer@example.org,germany,finance,social,free,,2023-11-30,398,12,5.0,0.0,1,1,0,16,5.0,0,,0,13.3,1,13.17
cust-00986,eric brown,kristin44@example.com,brazil,saas,email,free,,2022-12-25,738,1,10.0,0.0,10,16,2,3,7.0,0,,0,24.6,0,54.67
cust-00987,charles figueroa,jamesrodriguez@example.org,us,finance,organic,pro,email,2023-10-03,456,1,5.0,125.17,7,17,1,11,7.0,0,,0,15.2,0,51.17
cust-00988,kevin roberts,lancesnyder@example.org,germany,finance,paid search,basic,dedicated,2022-09-27,827,1,10.0,19.48,6,3,0,0,8.0,0,,0,27.6,0,30.5
cust-00989,amanda miller,rbarrett@example.net,canada,finance,paid search,basic,priority,2021-12-26,1102,1,5.0,26.83,4,13,1,11,8.0,0,,0,36.7,0,42.17
cust-00990,judith garcia,vincent51@example.org,india,education,social,pro,priority,2024-04-10,266,1,5.0,115.3,6,8,1,36,7.0,0,,0,8.9,0,36.0
cust-00991,benjamin martinez,cassandra23@example.net,us,other,organic,pro,,2024-03-13,294,1,10.0,104.0,10,16,1,3,7.0,0,,0,9.8,0,54.67
cust-00992,cynthia lyons,cherylrogers@example.org,india,finance,organic,free,email,2023-10-12,447,12,5.0,0.0,7,7,0,18,7.0,0,,0,14.9,1,36.17
cust-00993,victor mcdowell iii,makayla34@example.com,france,unknown,social,pro,email,2022-02-02,1064,12,5.0,91.51,15,15,1,4,3.0,0,,0,35.5,1,53.5
cust-00994,kimberly williams,nathan89@example.net,uk,finance,organic,free,email,2023-05-12,600,1,50.0,0.0,5,2,0,14,4.0,1,2024-10-22,0,20.0,0,19.33
cust-00995,julie jones,brian75@example.com,us,saas,paid search,pro,,2022-06-12,934,24,500.0,86.89,17,2,2,14,2.0,0,,0,31.1,1,35.33
cust-00996,luis robinson,michele86@example.com,india,unknown,paid search,pro,priority,2021-05-14,1328,1,5.0,95.65,3,10,1,2,7.0,0,,0,44.3,0,34.0
